id,username,password,first_name,last_name,first_name_eng,last_name_eng,gender,DOB,faculty,department,field,student_type,education_level,admit_year,graduation_year,gpax,role,profile_picture
600694,komn.thnatknueng@gmail.com,b'$2b$12$3G.e08GfAVCSGA63C86P9.38WYF5Nx50.RT9VpcR3opYOon6qcTWO',โกมล,ถนัดกลึง,komn,thnatknueng,M,2514-10-20,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2530,2533,3.61,alumni,
817517,kitichai.unok@gmail.com,b'$2b$12$d8SR8Sg6bUPBFFAKHP3TQunws7J0M/iViqa6tMSGMBATxhdM9neB.',กิติชัย,อุ่นอก,kitichai,unok,M,2534-03-27,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2550,2553,3.34,alumni,
542528,nattiya.duangthaptim@gmail.com,b'$2b$12$IxLzwW98wjXKnpvbt6weUOe/vA3cOcT.U/UrEpDlhOKxX1wGc23tS',ณัฐติญา,ดวงทับทิม,nattiya,duangthaptim,F,2525-06-10,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2541,2543,2.38,alumni,
328594,ahamat.tinakhom@gmail.com,b'$2b$12$jL43ktEJAqA1wODw.cdlh.atNUs3Bi5R.G8IPl/DNxH1XdE3sGjIi',อาฮามัด,ติระคมน์,ahamat,tinakhom,M,2519-04-27,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2537,2540,3.03,alumni,
218570,paenng.ratmni@gmail.com,b'$2b$12$80ctNBCnMtU0yn7eaVm6Ju8YELYO1CtUJw1onbis6qPiA6JcGFEPS',แปลง,ราชมณี,paenng,ratmni,M,2522-06-20,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2540,2543,1.33,alumni,https://placekitten.com/1000/687
686026,phonchiin.thaemthon@gmail.com,b'$2b$12$RU2lcDUfDJ5qAdPXh.vzwe48t43FQh2oXSZnJKN9uMXDmfaIAui9m',พรชีวิน,แถมธน,phonchiin,thaemthon,F,2513-10-13,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2531,2533,3.33,alumni,
795583,kowit.nispnapan@gmail.com,b'$2b$12$v9Lt.3kqKKdf2nDAJ9GkcuK.k7bW/yvGFer/xhe6lu5mdtUiOIh/y',โกวิทย์,นิษประปัญจ์,kowit,nispnapan,M,2529-10-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2545,2548,2.88,alumni,
468449,khmkai.thuanchai@gmail.com,b'$2b$12$fS.CMrG7yYKd30rszwabpu8fPXGWRI6A0WQi2QBV//7lsy7mGmDFO',คมคาย,ทวนไชย์,khmkai,thuanchai,F,2514-08-31,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2532,2535,3.81,alumni,
382369,thitiyaphon.phonsima@gmail.com,b'$2b$12$bArIWdfYuofYxnpU.QiHYOEkbCNHCT1pj8kDAjAtnDpGIF.RQTgja',ฐิติยาพร,พรสีมา,thitiyaphon,phonsima,F,2535-08-11,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2554,2557,4.0,alumni,
182363,wonrnat.ulatsa@gmail.com,b'$2b$12$.0MLTyXcBS5AQqu67nLGkutibIIeep78KwHsGt4zaJFogrNLBxfhC',วรรณาต,อุลหัสสา,wonrnat,ulatsa,F,2517-08-05,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2536,2539,4.0,alumni,https://dummyimage.com/273x705
182694,knknetn.bunbamnung@gmail.com,b'$2b$12$hZ9swtSNCmWDIN2cW7lvB.C..YUDa2tVz.ecV9GqVSlxLnTU3zGBq',กนกเนตร,บุญบำรุง,knknetn,bunbamnung,F,2527-01-25,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2543,2546,2.11,alumni,
865005,pninna.nuanchi@gmail.com,b'$2b$12$RpdG0Remf3Q5W.THEPv6FemQkddRmHzoCjGKXm8.3oZUUS5Y.qrPe',ปริญญา,นวลฉวี,pninna,nuanchi,F,2515-01-14,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2535,2539,3.95,alumni,
662662,pnatit.ulatsa@gmail.com,b'$2b$12$bb2dqSA4YXgKmHQogLrFlOnfxy6UfCAaoG3rMRNGoXv0Te/CYs9zy',ประสิทธิ์,อุลหัสสา,pnatit,ulatsa,M,2539-07-03,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2557,2559,3.37,alumni,
299988,muammatimron.nemni@gmail.com,b'$2b$12$rQOULnwTkX8ocgNjDAXxWuLHs2nRfE.6.9DeGOL9f4pTwod4QATp6',มูฮัมหมัดอิมรอน,เนตร์มณี,muammatimron,nemni,M,2530-01-17,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2547,2548,2.06,alumni,
884279,wamuammat.ninwimn@gmail.com,b'$2b$12$6RO.Zk.9eHYeo5X05CbdT.fmR2F7FBU7GTLshQ8c3EdfUvjlpy4Pa',วาร์มูฮำหมัด,นิลวิมล,wamuammat,ninwimn,M,2533-04-29,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2553,2553,4.0,alumni,
359531,bunthian.ditkapnakai@gmail.com,b'$2b$12$lLlQQoTlWh6ic76kM2SJjuqZVYJugTGjQru3/0yMgM.fYw0URxe3.',บุญเทียน,ดิสกะประกาย,bunthian,ditkapnakai,F,2525-02-22,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2543,2546,3.91,alumni,https://picsum.photos/395/362
243189,sommon.kumanbun@gmail.com,b'$2b$12$6uirqdqxAZDiBjqukSRBse2r33E4bl9XPeYjYuNi/fsF1UiYMGYn.',สมมล,กุมารบุญ,sommon,kumanbun,F,2518-03-07,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2537,2540,2.9,alumni,
623813,kaemphaen.tantnachin@gmail.com,b'$2b$12$LMApCDPlXjuf/4oTNBQMmedblR4E7OZMGytsvM7Qv9I9ZRYr16u5S',แกมแพร,ตันตราจิณ,kaemphaen,tantnachin,F,2516-04-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2534,2536,3.27,alumni,
423700,nnawan.tantnachin@gmail.com,b'$2b$12$3xDkXTI5OSEayHFnc7vBweMFeh5JrPAB/fNGCiAMFw04wp0MvYDHi',นราวรรณ,ตันตราจิณ,nnawan,tantnachin,F,2529-03-10,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2549,2552,3.29,alumni,
387124,stina.thnomphon@gmail.com,b'$2b$12$efX.CDgWmjiBP0x4XxqLr.jZBZyWbkoKUZxvEL.Jf6Sjl7WiGpUSG',ศศินา,ถนอมพล,stina,thnomphon,F,2534-12-08,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2551,2553,4.0,alumni,
245989,konphon.datphan@gmail.com,b'$2b$12$5QXov1a9/0L3YsDej6SsJuKoTPiH2R6Jepks4UW7soQQOJV3ksJku',กรพนธ์,ดัตพันธุ์,konphon,datphan,M,2523-07-29,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2539,2541,1.83,alumni,https://picsum.photos/920/624
319985,wonrnat.thnomkunputn@gmail.com,b'$2b$12$H05C2la3M/Wr.QePJDiJlO54J7XYifG33cAO0f7b4SPVE5KxbXMg2',วรรณาต,ถนอมกุลบุตร,wonrnat,thnomkunputn,F,2532-06-27,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2549,2553,2.67,alumni,
713285,yotmaen.tniphenin@gmail.com,b'$2b$12$CY0ZJw8OpxXtcogKULaXLeGU4Yd4rr.YoaXRIInqdr.6HyxbtKcEG',ยอดแมน,ตรีเภรินทร์,yotmaen,tniphenin,M,2520-01-07,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2537,2539,2.11,alumni,
363646,phtaiิt.naksuthin@gmail.com,b'$2b$12$2BrzEmFR.XHpFi9pl5IHKujPp9y9MIvxjZ51v14EnQFOukrZpFTx2',ไพสิฐ,นาคสุทิน,phtaiิt,naksuthin,M,2519-09-01,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2539,2541,3.85,alumni,https://picsum.photos/495/334
831164,chnongchai.thonglap@gmail.com,b'$2b$12$9/O8xkx2xMSPh8cEuAoyJutbjcdJYtUfKFQcAr9dedUHhUamO2bGO',ฉลองชัย,ทองลาภ,chnongchai,thonglap,M,2527-07-05,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2547,2554,1.84,alumni,
485359,piwa.namtip@gmail.com,b'$2b$12$c1gr4SACQKKqYPfF1AExPeQR6ltaKVBhQr0q9PBke.xsRA4cJWbYC',ปิยวัจน์,น้ำทิพย์,piwa,namtip,M,2529-06-19,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2549,2552,3.51,alumni,
625212,latda.ninwan@gmail.com,b'$2b$12$RFVUW0MlgRJZ2FVHyYw3UeP6zvefvEf2EqkVMuniqkhU0SlywcmLS',ลัดดา,นิลวรรณ,latda,ninwan,F,2529-09-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2545,2550,1.32,alumni,
312571,rttkn.phongchpapnpa@gmail.com,b'$2b$12$CG.HxvvF0HxW8iWEqifT1OR5EggzcKe8mgIgtMLYzi8qtkkveNLki',รชตกร,พงศ์ฉบับนภา,rttkn,phongchpapnpa,M,2524-08-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2544,2548,1.18,alumni,
167146,thinlakt.photisat@gmail.com,b'$2b$12$tlbuizBsTYzSHdCP6ds/mOh342E7Sy3NqNtCyD9/hGnclfenpq4ZK',ธีรลักษณ์,โพธิสัตย์,thinlakt,photisat,M,2527-02-27,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2546,2550,2.73,alumni,
978124,anchan.tanstit@gmail.com,b'$2b$12$5fRvll3jq85fJD9oigA7w.n6MMUhozvTy1PgQG/tKNWCZ1tcGREB2',อัญชัญ,ตัณสถิตย์,anchan,tanstit,F,2513-06-26,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2530,2535,3.36,alumni,
512107,daruni.thidet@gmail.com,b'$2b$12$lhAoBFMHar3ZDl0QOzSJGu86NKasy2G/L7RgoWYeLTczca5vaUjS.',ดารุนี,ทวีเดช,daruni,thidet,F,2533-12-25,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2550,2553,2.18,alumni,
342671,sumatya.nuttar@gmail.com,b'$2b$12$pCnU2Irm4I0r8rtDJjom/.2O8n6IhLKDmmCAYldbDufR2qix0LAPi',สุมัชญา,นุตตาร,sumatya,nuttar,F,2544-02-18,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2560,2563,4.0,alumni,
